10677_0017_idba_bin.128,PRJEB31266,ERS3613315,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.17,3.64,ERZ1051765,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051765/10677_0017_idba_bin.128.fa.gz
10678_0007_idba_bin.72,PRJEB31266,ERS3628362,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.18,0.84,ERZ1048328,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048328/10678_0007_idba_bin.72.fa.gz
10677_0005_idba_bin.2,PRJEB31266,ERS3612483,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.19,0.34,ERZ1050917,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1050917/10677_0005_idba_bin.2.fa.gz
10674_0014_idba_bin.20,PRJEB31266,ERS3610085,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.19,7.88,ERZ1038355,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038355/10674_0014_idba_bin.20.fa.gz
10677_0009_idba_bin.67,PRJEB31266,ERS3612800,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.2,0,ERZ1051242,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051242/10677_0009_idba_bin.67.fa.gz
10674_0017_idba_bin.169,PRJEB31266,ERS3610259,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.22,5.41,ERZ1038528,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038528/10674_0017_idba_bin.169.fa.gz
10676_0050_idba_bin.21,PRJEB31266,ERS3622763,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.2,2.91,ERZ1042727,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042727/10676_0050_idba_bin.21.fa.gz
10677_0017_idba_bin.23,PRJEB31266,ERS3613340,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.23,0.67,ERZ1051790,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051790/10677_0017_idba_bin.23.fa.gz
10674_min2k_bin.274,PRJEB31266,ERS3619238,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.24,0.12,ERZ1065417,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1065417/10674_min2k_bin.274.fa.gz
10677_0006_idba_bin.152,PRJEB31266,ERS3612533,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.24,2.35,ERZ1050968,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1050968/10677_0006_idba_bin.152.fa.gz
10676_min2k_bin.2401,PRJEB31266,ERS3627440,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.25,1.73,ERZ1047404,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047404/10676_min2k_bin.2401.fa.gz
10675_0035_idba_bin.4,PRJEB31266,ERS3626434,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.25,2.99,ERZ1046393,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1046393/10675_0035_idba_bin.4.fa.gz
10676_min2k_bin.208,PRJEB31266,ERS3627315,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.25,3.36,ERZ1047279,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047279/10676_min2k_bin.208.fa.gz
10674_min2k_bin.3053,PRJEB31266,ERS3619320,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.26,0.9,ERZ1065498,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1065498/10674_min2k_bin.3053.fa.gz
10678_min2k_bin.1354,PRJEB31266,ERS3616237,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.26,1.01,ERZ1062416,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1062416/10678_min2k_bin.1354.fa.gz
10676_0047_idba_bin.143,PRJEB31266,ERS3622488,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.26,1.57,ERZ1042452,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042452/10676_0047_idba_bin.143.fa.gz
10572_0038_idba_bin.42,PRJEB31266,ERS3618551,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.26,1.68,ERZ1064730,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064730/10572_0038_idba_bin.42.fa.gz
10572_0030_idba_bin.63,PRJEB31266,ERS3618293,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.26,2.03,ERZ1064474,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064474/10572_0030_idba_bin.63.fa.gz
10678_min2k_bin.1170,PRJEB31266,ERS3616169,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.27,0,ERZ1062348,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1062348/10678_min2k_bin.1170.fa.gz
10572_min2k_bin.1366,PRJEB31266,ERS3624364,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.27,9.2,ERZ1044326,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1044326/10572_min2k_bin.1366.fa.gz
10676_min2k_bin.1844,PRJEB31266,ERS3627228,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.29,0.53,ERZ1047192,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047192/10676_min2k_bin.1844.fa.gz
10678_0048_idba_bin.10,PRJEB31266,ERS3629642,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.29,2.78,ERZ1049603,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1049603/10678_0048_idba_bin.10.fa.gz
10674_min2k_bin.3481,PRJEB31266,ERS3619446,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.33,3.86,ERZ1038710,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038710/10674_min2k_bin.3481.fa.gz
10677_0043_idba_bin.69,PRJEB31266,ERS3615010,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.33,4.32,ERZ1061185,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1061185/10677_0043_idba_bin.69.fa.gz
10674_min2k_bin.463,PRJEB31266,ERS3619567,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.35,1.58,ERZ1038830,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038830/10674_min2k_bin.463.fa.gz
10675_min2k_bin.1659,PRJEB31266,ERS3611682,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.36,0.89,ERZ1050116,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1050116/10675_min2k_bin.1659.fa.gz
10675_0042_idba_bin.25,PRJEB31266,ERS3626660,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.36,1.9,ERZ1046620,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1046620/10675_0042_idba_bin.25.fa.gz
10677_min2k_bin.1607,PRJEB31266,ERS3623063,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.37,1.29,ERZ1043027,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043027/10677_min2k_bin.1607.fa.gz
10675_0023_idba_bin.79,PRJEB31266,ERS3626023,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.37,1.34,ERZ1045982,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045982/10675_0023_idba_bin.79.fa.gz
10677_min2k_bin.4430,PRJEB31266,ERS3624014,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.37,3.26,ERZ1043977,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043977/10677_min2k_bin.4430.fa.gz
10674_0037_idba_bin.75,PRJEB31266,ERS3611172,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.38,0.64,ERZ1040147,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1040147/10674_0037_idba_bin.75.fa.gz
10677_min2k_bin.3324,PRJEB31266,ERS3623687,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.4,0.97,ERZ1043650,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043650/10677_min2k_bin.3324.fa.gz
10678_0012_idba_bin.96,PRJEB31266,ERS3628590,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.4,1.05,ERZ1048551,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048551/10678_0012_idba_bin.96.fa.gz
10674_min2k_bin.329,PRJEB31266,ERS3619397,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.41,2.01,ERZ1038663,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038663/10674_min2k_bin.329.fa.gz
10677_0016_idba_bin.146,PRJEB31266,ERS3613247,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.41,6.49,ERZ1051696,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051696/10677_0016_idba_bin.146.fa.gz
10677_0054_idba_bin.108,PRJEB31266,ERS3615719,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.42,1.76,ERZ1061899,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1061899/10677_0054_idba_bin.108.fa.gz
10677_0054_idba_bin.147,PRJEB31266,ERS3615745,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.45,0.63,ERZ1061925,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1061925/10677_0054_idba_bin.147.fa.gz
10674_0025_idba_bin.59,PRJEB31266,ERS3610759,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.46,2.91,ERZ1039735,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1039735/10674_0025_idba_bin.59.fa.gz
10675_0023_idba_bin.34,PRJEB31266,ERS3626003,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.49,6.06,ERZ1045962,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045962/10675_0023_idba_bin.34.fa.gz
10674_min2k_bin.1837,PRJEB31266,ERS3618975,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.5,0,ERZ1065154,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1065154/10674_min2k_bin.1837.fa.gz
10678_0030_idba_bin.8,PRJEB31266,ERS3629117,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.51,0,ERZ1049079,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1049079/10678_0030_idba_bin.8.fa.gz
10675_0008_idba_bin.60,PRJEB31266,ERS3625315,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.51,5.5,ERZ1045274,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045274/10675_0008_idba_bin.60.fa.gz
10572_0034_idba_bin.60,PRJEB31266,ERS3618427,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.5,2.35,ERZ1064606,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064606/10572_0034_idba_bin.60.fa.gz
10676_0037_idba_bin.111,PRJEB31266,ERS3621912,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.53,0.19,ERZ1041876,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041876/10676_0037_idba_bin.111.fa.gz
10677_0012_idba_bin.102,PRJEB31266,ERS3612976,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.53,2.36,ERZ1051419,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051419/10677_0012_idba_bin.102.fa.gz
10678_0002_idba_bin.38,PRJEB31266,ERS3628173,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.55,2.39,ERZ1048139,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048139/10678_0002_idba_bin.38.fa.gz
10674_0041_idba_bin.43,PRJEB31266,ERS3611295,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.55,2.42,ERZ1040270,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1040270/10674_0041_idba_bin.43.fa.gz
10677_0034_idba_bin.28,PRJEB31266,ERS3614569,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.55,2.85,ERZ1053029,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1053029/10677_0034_idba_bin.28.fa.gz
10677_0043_idba_bin.119,PRJEB31266,ERS3614943,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.55,5.2,ERZ1061118,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1061118/10677_0043_idba_bin.119.fa.gz
10674_min2k_bin.1053,PRJEB31266,ERS3618726,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.57,1.34,ERZ1064905,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064905/10674_min2k_bin.1053.fa.gz
10676_min2k_bin.3477,PRJEB31266,ERS3627745,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.57,3.95,ERZ1047708,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047708/10676_min2k_bin.3477.fa.gz
10677_0057_idba_bin.113,PRJEB31266,ERS3616002,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.58,2.46,ERZ1062181,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1062181/10677_0057_idba_bin.113.fa.gz
10677_0057_idba_bin.205,PRJEB31266,ERS3616054,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,0.34,ERZ1062233,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1062233/10677_0057_idba_bin.205.fa.gz
10676_0043_idba_bin.4,PRJEB31266,ERS3622319,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,0,ERZ1042283,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042283/10676_0043_idba_bin.4.fa.gz
10678_0043_idba_bin.28,PRJEB31266,ERS3629507,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,0,ERZ1049468,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1049468/10678_0043_idba_bin.28.fa.gz
10677_0018_idba_bin.167,PRJEB31266,ERS3613404,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,0,ERZ1051856,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051856/10677_0018_idba_bin.167.fa.gz
10677_0038_idba_bin.9,PRJEB31266,ERS3614775,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,0,ERZ1060950,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1060950/10677_0038_idba_bin.9.fa.gz
10676_min2k_bin.3798,PRJEB31266,ERS3627846,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.59,1.01,ERZ1047809,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047809/10676_min2k_bin.3798.fa.gz
10678_0022_idba_bin.68,PRJEB31266,ERS3628783,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,1.06,ERZ1048744,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048744/10678_0022_idba_bin.68.fa.gz
10676_0032_idba_bin.154,PRJEB31266,ERS3621593,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,1.34,ERZ1041558,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041558/10676_0032_idba_bin.154.fa.gz
10678_0047_idba_bin.103,PRJEB31266,ERS3629558,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.59,1.92,ERZ1049519,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1049519/10678_0047_idba_bin.103.fa.gz
10676_min2k_bin.3417,PRJEB31266,ERS3627725,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.59,6.32,ERZ1047688,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047688/10676_min2k_bin.3417.fa.gz
10676_0051_idba_bin.32,PRJEB31266,ERS3622830,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.62,0.36,ERZ1042794,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042794/10676_0051_idba_bin.32.fa.gz
10677_min2k_bin.1141,PRJEB31266,ERS3622896,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.62,0,ERZ1042860,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042860/10677_min2k_bin.1141.fa.gz
10674_min2k_bin.2838,PRJEB31266,ERS3619266,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.63,0.67,ERZ1065444,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1065444/10674_min2k_bin.2838.fa.gz
10674_min2k_bin.3222,PRJEB31266,ERS3619375,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.63,4.87,ERZ1038643,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038643/10674_min2k_bin.3222.fa.gz
10675_0002_idba_bin.93,PRJEB31266,ERS3625091,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.67,1.53,ERZ1045050,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045050/10675_0002_idba_bin.93.fa.gz
10674_min2k_bin.2550,PRJEB31266,ERS3619186,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.67,3.74,ERZ1065365,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1065365/10674_min2k_bin.2550.fa.gz
10676_min2k_bin.473,PRJEB31266,ERS3627961,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.69,1.34,ERZ1047925,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1047925/10676_min2k_bin.473.fa.gz
10678_0011_idba_bin.95,PRJEB31266,ERS3628531,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.69,3.48,ERZ1048492,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048492/10678_0011_idba_bin.95.fa.gz
10676_0011_idba_bin.59,PRJEB31266,ERS3620216,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.7,1.68,ERZ1039254,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1039254/10676_0011_idba_bin.59.fa.gz
10677_min2k_bin.3645,PRJEB31266,ERS3623780,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.7,2.91,ERZ1043743,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043743/10677_min2k_bin.3645.fa.gz
10572_0038_idba_bin.21,PRJEB31266,ERS3618542,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.74,1.79,ERZ1064721,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064721/10572_0038_idba_bin.21.fa.gz
10572_0032_idba_bin.19,PRJEB31266,ERS3618334,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.74,2.58,ERZ1064515,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064515/10572_0032_idba_bin.19.fa.gz
10674_0048_idba_bin.43,PRJEB31266,ERS3611502,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.75,0.63,ERZ1049935,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1049935/10674_0048_idba_bin.43.fa.gz
10674_min2k_bin.3761,PRJEB31266,ERS3619538,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.75,0.67,ERZ1038801,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038801/10674_min2k_bin.3761.fa.gz
10674_0038_idba_bin.80,PRJEB31266,ERS3611214,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.75,1.9,ERZ1040189,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1040189/10674_0038_idba_bin.80.fa.gz
10675_0017_idba_bin.110,PRJEB31266,ERS3625688,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.7,7.58,ERZ1045647,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045647/10675_0017_idba_bin.110.fa.gz
10675_0028_idba_bin.1,PRJEB31266,ERS3626169,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.82,4.76,ERZ1046128,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1046128/10675_0028_idba_bin.1.fa.gz
10677_0006_idba_bin.127,PRJEB31266,ERS3612524,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.8,4.67,ERZ1050958,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1050958/10677_0006_idba_bin.127.fa.gz
10676_0047_idba_bin.151,PRJEB31266,ERS3622493,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.86,0,ERZ1042457,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1042457/10676_0047_idba_bin.151.fa.gz
10677_0014_idba_bin.184,PRJEB31266,ERS3613083,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.87,0,ERZ1051529,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1051529/10677_0014_idba_bin.184.fa.gz
10572_0005_idba_bin.35,PRJEB31266,ERS3617077,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.87,0,ERZ1063256,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1063256/10572_0005_idba_bin.35.fa.gz
10676_0038_idba_bin.115,PRJEB31266,ERS3621999,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.88,1.01,ERZ1041963,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041963/10676_0038_idba_bin.115.fa.gz
10675_min2k_bin.941,PRJEB31266,ERS3612283,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.9,0.22,ERZ1050717,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1050717/10675_min2k_bin.941.fa.gz
10676_min2k_bin.1232,PRJEB31266,ERS3627021,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.91,0,ERZ1046984,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1046984/10676_min2k_bin.1232.fa.gz
10677_min2k_bin.869,PRJEB31266,ERS3624233,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.91,6.94,ERZ1044196,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1044196/10677_min2k_bin.869.fa.gz
10676_0031_idba_bin.42,PRJEB31266,ERS3621533,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.92,1.23,ERZ1041498,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041498/10676_0031_idba_bin.42.fa.gz
10676_0027_idba_bin.57,PRJEB31266,ERS3621255,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.92,6.58,ERZ1041224,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041224/10676_0027_idba_bin.57.fa.gz
10572_0022_idba_bin.22,PRJEB31266,ERS3618002,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.9,2.97,ERZ1064183,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064183/10572_0022_idba_bin.22.fa.gz
10677_min2k_bin.2765,PRJEB31266,ERS3623485,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.93,0.67,ERZ1043448,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043448/10677_min2k_bin.2765.fa.gz
10677_0023_idba_bin.71,PRJEB31266,ERS3613955,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,0.67,ERZ1052413,ftp.sra.ebi.ac.uk/vol1/ERZ105/ERZ1052413/10677_0023_idba_bin.71.fa.gz
10674_0026_idba_bin.15,PRJEB31266,ERS3610786,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,0,ERZ1039761,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1039761/10674_0026_idba_bin.15.fa.gz
10674_0017_idba_bin.126,PRJEB31266,ERS3610237,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,1.17,ERZ1038506,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1038506/10674_0017_idba_bin.126.fa.gz
10674_0041_idba_bin.20,PRJEB31266,ERS3611287,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,1.34,ERZ1040262,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1040262/10674_0041_idba_bin.20.fa.gz
10675_0003_idba_bin.109,PRJEB31266,ERS3625100,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,2.01,ERZ1045059,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045059/10675_0003_idba_bin.109.fa.gz
10677_min2k_bin.2470,PRJEB31266,ERS3623384,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.93,2.68,ERZ1043347,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043347/10677_min2k_bin.2470.fa.gz
10675_0007_idba_bin.95,PRJEB31266,ERS3625288,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,6.8,ERZ1045247,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1045247/10675_0007_idba_bin.95.fa.gz
10572_0011_idba_bin.69,PRJEB31266,ERS3617417,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.93,7.34,ERZ1063597,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1063597/10572_0011_idba_bin.69.fa.gz
10677_min2k_bin.1943,PRJEB31266,ERS3623184,MEGAHIT,Illumina,172733,uncultured Clostridiales bacterium,88.96,0.34,ERZ1043148,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1043148/10677_min2k_bin.1943.fa.gz
10674_0004_idba_bin.14,PRJEB31266,ERS3609529,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.96,3.13,ERZ1037800,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1037800/10674_0004_idba_bin.14.fa.gz
10674_0019_idba_bin.53,PRJEB31266,ERS3610459,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.97,3.13,ERZ1039436,ftp.sra.ebi.ac.uk/vol1/ERZ103/ERZ1039436/10674_0019_idba_bin.53.fa.gz
10572_0028_idba_bin.44,PRJEB31266,ERS3618218,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.97,6.82,ERZ1064399,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1064399/10572_0028_idba_bin.44.fa.gz
10678_0015_idba_bin.104,PRJEB31266,ERS3628628,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.98,0.06,ERZ1048589,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1048589/10678_0015_idba_bin.104.fa.gz
10677_0052_idba_bin.87,PRJEB31266,ERS3615651,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.98,1.01,ERZ1061831,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1061831/10677_0052_idba_bin.87.fa.gz
10572_0009_idba_bin.176,PRJEB31266,ERS3617290,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,88.98,2.48,ERZ1063470,ftp.sra.ebi.ac.uk/vol1/ERZ106/ERZ1063470/10572_0009_idba_bin.176.fa.gz
10676_0033_idba_bin.58,PRJEB31266,ERS3621715,IDBA-UD,Illumina,172733,uncultured Clostridiales bacterium,89.01,0,ERZ1041680,ftp.sra.ebi.ac.uk/vol1/ERZ104/ERZ1041680/10676_0033_idba_bin.58.fa.gz
